dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2020-08-22 09:21:52.748728,0.03,0.00,454.56,9.44,30080.51,11544.35,18154996000.00,872.18
2020-08-22 09:22:02.791624,0.04,0.00,52.85,4.65,10337.58,4661.29,6317557.00,32.64
2020-08-22 09:22:12.834221,0.03,0.00,134.94,7.26,20265.53,8255.20,202812060.00,136.56
2020-08-22 09:22:22.877135,0.03,0.00,366.58,9.15,28697.41,11092.05,8189954000.00,628.03
2020-08-22 09:22:32.935595,0.03,0.00,305.63,9.44,30080.51,11544.35,4178458900.00,475.78
2020-08-22 09:22:42.978365,0.04,0.00,71.46,5.66,13906.80,5996.20,19300496.00,51.75
2020-08-22 09:22:53.021108,0.03,0.00,161.84,7.67,22009.87,8854.74,397439170.00,180.25
2020-08-22 09:23:03.063989,0.03,0.00,161.84,8.36,25044.55,9881.11,397439170.00,180.25
2020-08-22 09:23:13.106683,0.03,0.00,147.26,7.89,22961.39,9178.73,280256860.00,156.06
2020-08-22 09:23:23.133945,0.04,0.00,65.03,5.66,13906.80,5996.20,13610611.00,44.80
2020-08-22 09:23:33.176851,0.03,0.00,124.39,7.89,22961.39,9178.73,150082140.00,120.61
2020-08-22 09:23:43.219748,0.03,0.00,227.22,9.15,28697.41,11092.05,1395030700.00,302.58
2020-08-22 09:23:53.262556,0.03,0.00,147.26,7.89,22961.39,9178.73,280256860.00,156.06
2020-08-22 09:24:03.305265,0.04,0.00,59.59,5.66,13906.80,5996.20,9849978.00,39.21
2020-08-22 09:24:13.347822,0.03,0.00,115.28,7.07,19465.23,7977.56,113242300.00,107.38
2020-08-22 09:24:23.390795,0.03,0.00,124.39,7.26,20265.53,8255.20,150082140.00,120.61
2020-08-22 09:24:33.433601,0.03,0.00,179.33,8.12,23971.39,9520.42,581029120.00,210.82
2020-08-22 09:24:43.476185,0.04,0.00,71.46,5.66,13906.80,5996.20,19300496.00,51.75
2020-08-22 09:24:53.519301,0.03,0.00,261.09,8.87,27401.58,10665.30,2332732700.00,374.08
2020-08-22 09:25:03.561940,0.03,0.00,161.84,7.67,22009.87,8854.74,397439170.00,51.75
2020-08-22 09:25:13.604692,0.03,0.00,200.67,7.89,22961.39,9178.73,880768830.00,250.29
2020-08-22 09:25:23.647450,0.04,0.00,75.14,5.66,13906.80,5996.20,880768830.00,250.29
2020-08-22 09:25:33.705761,0.03,0.00,366.58,9.15,28697.41,11092.05,8189954000.00,628.03
2020-08-22 09:25:43.748561,0.03,0.00,261.09,8.12,23971.39,6178.22,28214224.00,60.52
2020-08-22 09:25:53.791542,0.03,0.00,830.65,9.44,30080.51,11092.05,169009090000.00,2189.49
2020-08-22 09:26:03.849939,0.04,0.00,83.65,5.17,12136.65,11544.35,20631830000000.00,15892.86
2020-08-22 09:26:13.892788,0.03,0.00,366.58,7.89,23971.39,9520.42,18154996000.00,872.18
2020-08-22 09:26:23.935556,0.03,0.00,830.65,6.54,17313.48,7222.25,397439170.00,180.25
2020-08-22 09:26:33.994074,0.03,0.00,1340.80,9.44,30080.51,11544.35,994104970000.00,4547.96
2020-08-22 09:26:44.036970,0.04,0.00,591.49,8.12,23971.39,9520.42,48104387000.00,1303.76
2020-08-22 09:26:54.079881,0.03,0.00,830.65,8.12,23971.39,9520.42,169009090000.00,2189.49
2020-08-22 09:27:04.122707,0.03,0.00,179.33,6.38,16670.12,6993.73,581029120.00,210.82
2020-08-22 09:27:14.165565,0.03,0.00,454.56,7.67,22009.87,8854.74,18154996000.00,872.18
2020-08-22 09:27:24.224064,0.03,0.00,1340.80,8.12,23971.39,9520.42,994104970000.00,4547.96
2020-08-22 09:27:34.251003,0.03,0.00,4.45,8.87,27401.58,10665.30,664.26,0.75
2020-08-22 09:27:44.294020,0.03,0.00,261.09,6.38,16670.12,6993.73,2332732700.00,374.08
2020-08-22 09:27:54.336267,0.03,0.00,4.39,8.12,23971.39,9520.42,630.96,0.73
